ResponseId,Country_Normalized,ConvertedCompYearly,devtype_grouped,WebframeHaveWorkedWith
18941,Brazil,42892.0,Infrastructure & DevOps,NestJS
18941,Brazil,42892.0,Infrastructure & DevOps,Node.js
18942,Pakistan,36000.0,Software Developer,Express
18942,Pakistan,36000.0,Software Developer,Gatsby
18942,Pakistan,36000.0,Software Developer,Next.js
18942,Pakistan,36000.0,Software Developer,Node.js
18942,Pakistan,36000.0,Software Developer,React
18943,Austria,80555.0,Data & AI,No webframe reported
18944,Mexico,29111.0,Data & AI,FastAPI
18944,Mexico,29111.0,Data & AI,Flask
18945,Germany,101782.0,Software Developer,No webframe reported
18946,Ukraine,3000.0,Software Developer,ASP.NET CORE
18947,Germany,75184.0,Research & Education,No webframe reported
18953,Hong Kong (S.A.R.),76796.0,Infrastructure & DevOps,Node.js
18953,Hong Kong (S.A.R.),76796.0,Infrastructure & DevOps,Spring Boot
18954,Netherlands,38666.0,Software Developer,ASP.NET
18954,Netherlands,38666.0,Software Developer,ASP.NET CORE
18954,Netherlands,38666.0,Software Developer,Blazor
18954,Netherlands,38666.0,Software Developer,jQuery
18954,Netherlands,38666.0,Software Developer,Vue.js
18955,Canada,109039.0,Software Developer,Express
18955,Canada,109039.0,Software Developer,Node.js
18955,Canada,109039.0,Software Developer,Nuxt.js
18955,Canada,109039.0,Software Developer,Vue.js
18956,USA,160000.0,Infrastructure & DevOps,Node.js
18958,France,69814.0,Software Developer,No webframe reported
18960,Czech Republic,75000.0,Software Developer,Node.js
18960,Czech Republic,75000.0,Software Developer,React
18963,USA,58777.0,Software Developer,ASP.NET CORE
18963,USA,58777.0,Software Developer,Blazor
18963,USA,58777.0,Software Developer,Spring Boot
18964,Georgia,60000.0,Software Developer,Spring Boot
18965,USA,108000.0,Software Developer,ASP.NET CORE
18967,USA,200000.0,Data & AI,Spring Boot
18968,Colombia,25233.0,Software Developer,Flask
18968,Colombia,25233.0,Software Developer,React
18969,Germany,107406.0,Research & Education,Angular
18969,Germany,107406.0,Research & Education,AngularJS
18970,USA,157000.0,Management,AngularJS
18970,USA,157000.0,Management,React
18970,USA,157000.0,Management,WordPress
18974,Taiwan,30884.0,Research & Education,ASP.NET
18974,Taiwan,30884.0,Research & Education,ASP.NET CORE
18974,Taiwan,30884.0,Research & Education,Vue.js
18978,Taiwan,20075.0,Software Developer,ASP.NET
18978,Taiwan,20075.0,Software Developer,ASP.NET CORE
18978,Taiwan,20075.0,Software Developer,jQuery
18985,Uk,49681.0,Other,FastAPI
18985,Uk,49681.0,Other,Flask
18986,Czech Republic,112931.0,Software Developer,ASP.NET CORE
18986,Czech Republic,112931.0,Software Developer,React
18987,Germany,150369.0,Research & Education,Node.js
18988,Germany,38666.0,Software Developer,Django
18988,Germany,38666.0,Software Developer,Laravel
18988,Germany,38666.0,Software Developer,Vue.js
18990,Germany,64444.0,Software Developer,jQuery
18990,Germany,64444.0,Software Developer,Ruby on Rails
18990,Germany,64444.0,Software Developer,Vue.js
18990,Germany,64444.0,Software Developer,WordPress
18992,USA,170000.0,Software Developer,Angular
18992,USA,170000.0,Software Developer,AngularJS
18992,USA,170000.0,Software Developer,Express
18992,USA,170000.0,Software Developer,Fastify
18992,USA,170000.0,Software Developer,NestJS
18992,USA,170000.0,Software Developer,Node.js
18992,USA,170000.0,Software Developer,Spring Boot
18993,USA,65000.0,Software Developer,Solid.js
18993,USA,65000.0,Software Developer,Svelte
18994,Canada,87231.0,Software Developer,No webframe reported
18995,France,53703.0,Data & AI,No webframe reported
18996,Nigeria,1063.0,Software Developer,Express
18996,Nigeria,1063.0,Software Developer,Flask
18996,Nigeria,1063.0,Software Developer,Next.js
18996,Nigeria,1063.0,Software Developer,Node.js
18996,Nigeria,1063.0,Software Developer,React
18996,Nigeria,1063.0,Software Developer,WordPress
18997,Ukraine,2098.0,Software Developer,Node.js
18997,Ukraine,2098.0,Software Developer,Vue.js
18998,USA,70000.0,Software Developer,ASP.NET CORE
18998,USA,70000.0,Software Developer,Svelte
18999,Canada,69058.0,Software Developer,Angular
18999,Canada,69058.0,Software Developer,Next.js
18999,Canada,69058.0,Software Developer,Node.js
18999,Canada,69058.0,Software Developer,React
19001,Uk,89172.0,Software Developer,Angular
19002,USA,40000.0,Research & Education,No webframe reported
19003,Bangladesh,340.0,Software Developer,Express
19003,Bangladesh,340.0,Software Developer,Next.js
19003,Bangladesh,340.0,Software Developer,Node.js
19003,Bangladesh,340.0,Software Developer,React
19008,USA,85000.0,Software Developer,React
19009,Taiwan,77211.0,Software Developer,ASP.NET
19009,Taiwan,77211.0,Software Developer,ASP.NET CORE
19009,Taiwan,77211.0,Software Developer,FastAPI
19009,Taiwan,77211.0,Software Developer,jQuery
19012,USA,185000.0,Software Developer,Htmx
19012,USA,185000.0,Software Developer,Next.js
19012,USA,185000.0,Software Developer,Node.js
19012,USA,185000.0,Software Developer,Phoenix
19012,USA,185000.0,Software Developer,React
19012,USA,185000.0,Software Developer,Ruby on Rails
19013,Germany,80555.0,Software Developer,Angular
19013,Germany,80555.0,Software Developer,Astro
19013,Germany,80555.0,Software Developer,Express
19013,Germany,80555.0,Software Developer,Node.js
19013,Germany,80555.0,Software Developer,React
19013,Germany,80555.0,Software Developer,Ruby on Rails
19013,Germany,80555.0,Software Developer,Svelte
19014,USA,121000.0,Software Developer,ASP.NET CORE
19020,Ukraine,90000.0,Software Developer,ASP.NET CORE
19020,Ukraine,90000.0,Software Developer,React
19021,Slovenia,23629.0,Software Developer,ASP.NET
19021,Slovenia,23629.0,Software Developer,jQuery
19022,USA,50000.0,Software Developer,Vue.js
19026,USA,120000.0,Software Developer,Node.js
19026,USA,120000.0,Software Developer,React
19029,Canada,62516.0,Software Developer,No webframe reported
19031,USA,86000.0,Software Developer,No webframe reported
19032,USA,91000.0,Infrastructure & DevOps,CodeIgniter
19032,USA,91000.0,Infrastructure & DevOps,jQuery
19032,USA,91000.0,Infrastructure & DevOps,Laravel
19033,Ukraine,19253.0,Software Developer,jQuery
19036,Spain,77332.0,Management,Angular
19040,USA,200000.0,Software Developer,Deno
19040,USA,200000.0,Software Developer,Express
19040,USA,200000.0,Software Developer,Node.js
19040,USA,200000.0,Software Developer,React
19040,USA,200000.0,Software Developer,Svelte
19041,USA,80000.0,Research & Education,No webframe reported
19042,Hong Kong (S.A.R.),58877.0,Software Developer,ASP.NET
19042,Hong Kong (S.A.R.),58877.0,Software Developer,ASP.NET CORE
19042,Hong Kong (S.A.R.),58877.0,Software Developer,Blazor
19042,Hong Kong (S.A.R.),58877.0,Software Developer,Drupal
19043,USA,135000.0,Other,ASP.NET
19043,USA,135000.0,Other,ASP.NET CORE
19043,USA,135000.0,Other,Blazor
19043,USA,135000.0,Other,Node.js
19043,USA,135000.0,Other,Nuxt.js
19043,USA,135000.0,Other,React
19043,USA,135000.0,Other,Vue.js
19046,Austria,18044.0,Other,No webframe reported
19050,USA,100001.0,Software Developer,Drupal
19050,USA,100001.0,Software Developer,jQuery
19050,USA,100001.0,Software Developer,WordPress
19052,Uk,57325.0,Software Developer,Laravel
19052,Uk,57325.0,Software Developer,Vue.js
19052,Uk,57325.0,Software Developer,Yii 2
19053,Brazil,74160.0,Software Developer,Deno
19053,Brazil,74160.0,Software Developer,Express
19053,Brazil,74160.0,Software Developer,Next.js
19053,Brazil,74160.0,Software Developer,Node.js
19053,Brazil,74160.0,Software Developer,React
19054,Taiwan,24707.0,Software Developer,React
19054,Taiwan,24707.0,Software Developer,Remix
19054,Taiwan,24707.0,Software Developer,Solid.js
19057,France,96666.0,Software Developer,Htmx
19060,USA,160000.0,Software Developer,No webframe reported
19065,USA,204000.0,Software Developer,No webframe reported
19068,Italy,47259.0,Software Developer,React
19069,USA,80000.0,Software Developer,Angular
19069,USA,80000.0,Software Developer,ASP.NET
19069,USA,80000.0,Software Developer,ASP.NET CORE
19069,USA,80000.0,Software Developer,Blazor
19069,USA,80000.0,Software Developer,Django
19069,USA,80000.0,Software Developer,Express
19069,USA,80000.0,Software Developer,Flask
19069,USA,80000.0,Software Developer,jQuery
19069,USA,80000.0,Software Developer,Node.js
19069,USA,80000.0,Software Developer,React
19069,USA,80000.0,Software Developer,Vue.js
19070,Uk,127388.0,Research & Education,No webframe reported
19072,USA,112000.0,Software Developer,ASP.NET
19074,Ireland,86999.0,Software Developer,NestJS
19074,Ireland,86999.0,Software Developer,Next.js
19074,Ireland,86999.0,Software Developer,Node.js
19074,Ireland,86999.0,Software Developer,React
19074,Ireland,86999.0,Software Developer,Ruby on Rails
19076,Ukraine,20981.0,Software Developer,Spring Boot
19078,Guyana,12000.0,Software Developer,Angular
19078,Guyana,12000.0,Software Developer,Django
19078,Guyana,12000.0,Software Developer,Flask
19078,Guyana,12000.0,Software Developer,NestJS
19078,Guyana,12000.0,Software Developer,Next.js
19078,Guyana,12000.0,Software Developer,Node.js
19078,Guyana,12000.0,Software Developer,Nuxt.js
19078,Guyana,12000.0,Software Developer,Solid.js
19078,Guyana,12000.0,Software Developer,Vue.js
19079,Czech Republic,104244.0,Software Developer,ASP.NET
19079,Czech Republic,104244.0,Software Developer,ASP.NET CORE
19079,Czech Republic,104244.0,Software Developer,Blazor
19079,Czech Republic,104244.0,Software Developer,jQuery
19079,Czech Republic,104244.0,Software Developer,WordPress
19080,USA,167000.0,Software Developer,React
19080,USA,167000.0,Software Developer,Ruby on Rails
19082,France,53703.0,Research & Education,No webframe reported
19083,Canada,94501.0,Management,Express
19083,Canada,94501.0,Management,jQuery
19083,Canada,94501.0,Management,Laravel
19083,Canada,94501.0,Management,NestJS
19083,Canada,94501.0,Management,Node.js
19083,Canada,94501.0,Management,Ruby on Rails
19083,Canada,94501.0,Management,Spring Boot
19083,Canada,94501.0,Management,Strapi
19083,Canada,94501.0,Management,Vue.js
19084,Argentina,40000.0,Software Developer,AngularJS
19084,Argentina,40000.0,Software Developer,Node.js
19084,Argentina,40000.0,Software Developer,Vue.js
19085,USA,150000.0,Software Developer,ASP.NET
19085,USA,150000.0,Software Developer,ASP.NET CORE
19085,USA,150000.0,Software Developer,FastAPI
19085,USA,150000.0,Software Developer,Laravel
19085,USA,150000.0,Software Developer,Next.js
19085,USA,150000.0,Software Developer,React
19085,USA,150000.0,Software Developer,Remix
19085,USA,150000.0,Software Developer,WordPress
19086,Taiwan,3.0,Software Developer,Angular
19086,Taiwan,3.0,Software Developer,AngularJS
19086,Taiwan,3.0,Software Developer,Express
19086,Taiwan,3.0,Software Developer,Gatsby
19086,Taiwan,3.0,Software Developer,jQuery
19086,Taiwan,3.0,Software Developer,NestJS
19086,Taiwan,3.0,Software Developer,Next.js
19086,Taiwan,3.0,Software Developer,Node.js
19086,Taiwan,3.0,Software Developer,React
19087,India,11963.0,Software Developer,Angular
19087,India,11963.0,Software Developer,ASP.NET CORE
19087,India,11963.0,Software Developer,Express
19087,India,11963.0,Software Developer,Next.js
19087,India,11963.0,Software Developer,Node.js
19087,India,11963.0,Software Developer,React
19088,USA,205000.0,Infrastructure & DevOps,Deno
19088,USA,205000.0,Infrastructure & DevOps,Node.js
19088,USA,205000.0,Infrastructure & DevOps,Svelte
19090,Canada,135936.0,Software Developer,No webframe reported
19092,USA,210000.0,Software Developer,Angular
19092,USA,210000.0,Software Developer,AngularJS
19092,USA,210000.0,Software Developer,Express
19092,USA,210000.0,Software Developer,NestJS
19092,USA,210000.0,Software Developer,Node.js
19092,USA,210000.0,Software Developer,React
19092,USA,210000.0,Software Developer,Spring Boot
19092,USA,210000.0,Software Developer,Vue.js
19092,USA,210000.0,Software Developer,WordPress
19094,Ukraine,24684.0,Software Developer,jQuery
19094,Ukraine,24684.0,Software Developer,Node.js
19094,Ukraine,24684.0,Software Developer,Spring Boot
19097,USA,145000.0,Software Developer,No webframe reported
19099,Israel,129524.0,Software Developer,Phoenix
19099,Israel,129524.0,Software Developer,Ruby on Rails
19101,USA,125000.0,Software Developer,Angular
19101,USA,125000.0,Software Developer,AngularJS
19101,USA,125000.0,Software Developer,ASP.NET
19101,USA,125000.0,Software Developer,ASP.NET CORE
19101,USA,125000.0,Software Developer,Express
19101,USA,125000.0,Software Developer,jQuery
19101,USA,125000.0,Software Developer,Node.js
19101,USA,125000.0,Software Developer,React
19101,USA,125000.0,Software Developer,Spring Boot
19101,USA,125000.0,Software Developer,Vue.js
19101,USA,125000.0,Software Developer,WordPress
19102,USA,26000.0,Management,React
19102,USA,26000.0,Management,Ruby on Rails
19103,Ukraine,1358.0,Software Developer,FastAPI
19103,Ukraine,1358.0,Software Developer,Flask
19104,Brazil,35806.0,Software Developer,No webframe reported
19108,Canada,19627.0,Software Developer,Angular
19108,Canada,19627.0,Software Developer,Htmx
19108,Canada,19627.0,Software Developer,Next.js
19108,Canada,19627.0,Software Developer,Node.js
19108,Canada,19627.0,Software Developer,React
19108,Canada,19627.0,Software Developer,Spring Boot
19110,USA,170000.0,Software Developer,Angular
19110,USA,170000.0,Software Developer,ASP.NET CORE
19110,USA,170000.0,Software Developer,Django
19110,USA,170000.0,Software Developer,Vue.js
19111,Brazil,100000.0,Software Developer,Angular
19111,Brazil,100000.0,Software Developer,AngularJS
19111,Brazil,100000.0,Software Developer,CodeIgniter
19111,Brazil,100000.0,Software Developer,Express
19111,Brazil,100000.0,Software Developer,Flask
19111,Brazil,100000.0,Software Developer,Htmx
19111,Brazil,100000.0,Software Developer,jQuery
19111,Brazil,100000.0,Software Developer,NestJS
19111,Brazil,100000.0,Software Developer,Next.js
19111,Brazil,100000.0,Software Developer,Node.js
19111,Brazil,100000.0,Software Developer,Nuxt.js
19111,Brazil,100000.0,Software Developer,Spring Boot
19113,USA,150000.0,Software Developer,jQuery
19113,USA,150000.0,Software Developer,WordPress
19114,Germany,107406.0,Software Developer,React
19114,Germany,107406.0,Software Developer,Spring Boot
19115,Uk,67516.0,Security & Blockchain,Flask
19116,USA,110000.0,Software Developer,Express
19116,USA,110000.0,Software Developer,Node.js
19116,USA,110000.0,Software Developer,React
19116,USA,110000.0,Software Developer,Vue.js
19117,Brazil,74595.0,Software Developer,FastAPI
19117,Brazil,74595.0,Software Developer,React
19120,USA,130000.0,Software Developer,Express
19120,USA,130000.0,Software Developer,Node.js
19120,USA,130000.0,Software Developer,React
19120,USA,130000.0,Software Developer,Spring Boot
19120,USA,130000.0,Software Developer,WordPress
19123,USA,92500.0,Data & AI,Django
19123,USA,92500.0,Data & AI,Flask
19123,USA,92500.0,Data & AI,Htmx
19125,USA,101500.0,Software Developer,Angular
19125,USA,101500.0,Software Developer,ASP.NET
19126,Nigeria,2791.0,Software Developer,Next.js
19126,Nigeria,2791.0,Software Developer,Node.js
19126,Nigeria,2791.0,Software Developer,React
19128,Canada,77781.0,Software Developer,FastAPI
19128,Canada,77781.0,Software Developer,Flask
19128,Canada,77781.0,Software Developer,Laravel
19128,Canada,77781.0,Software Developer,Next.js
19128,Canada,77781.0,Software Developer,React
19129,Germany,134258.0,Data & AI,Flask
19130,Croatia,51555.0,Software Developer,Node.js
19130,Croatia,51555.0,Software Developer,React
19130,Croatia,51555.0,Software Developer,Spring Boot
19132,USA,118000.0,Software Developer,No webframe reported
19136,USA,130000.0,Data & AI,FastAPI
19136,USA,130000.0,Data & AI,React
19136,USA,130000.0,Data & AI,Spring Boot
19137,USA,115000.0,Software Developer,Svelte
19139,Germany,53703.0,Infrastructure & DevOps,AngularJS
19139,Germany,53703.0,Infrastructure & DevOps,Node.js
19145,Ukraine,6000.0,Data & AI,Flask
19145,Ukraine,6000.0,Data & AI,React
19146,Uk,31847.0,Software Developer,Deno
19146,Uk,31847.0,Software Developer,Express
19146,Uk,31847.0,Software Developer,jQuery
19146,Uk,31847.0,Software Developer,Next.js
19146,Uk,31847.0,Software Developer,Node.js
19146,Uk,31847.0,Software Developer,React
19146,Uk,31847.0,Software Developer,WordPress
19150,Canada,90866.0,Other,jQuery
19150,Canada,90866.0,Other,Node.js
19150,Canada,90866.0,Other,React
19150,Canada,90866.0,Other,Ruby on Rails
19152,USA,96000.0,Software Developer,Angular
19152,USA,96000.0,Software Developer,React
