ResponseId,Age,Country_Normalized,EdLevel_Normalized,devtype_grouped,YearsCodePro_Normalized,ConvertedCompYearly,RemoteWork
26264,18-24 years old,Germany,high-school,Software Developer,6.0,64444.0,Hybrid
26266,35-44 years old,Germany,Associate degree,Software Developer,12.0,47796.0,Remote
26269,35-44 years old,Costa Rica,Master degree,Software Developer,13.0,91000.0,Hybrid
26270,45-54 years old,Uk,Professional degree,Software Developer,25.0,76433.0,Remote
26271,35-44 years old,Germany,Master degree,Data & AI,4.0,69814.0,Hybrid
26272,18-24 years old,Ukraine,Some college,Software Developer,0.0,500.0,In-person
26273,25-34 years old,Brazil,Some college,Software Developer,9.0,37297.0,Remote
26274,35-44 years old,Azerbaijan,Bachelor degree,Software Developer,14.0,47111.0,In-person
26276,35-44 years old,India,Bachelor degree,Software Developer,22.0,25123.0,Remote
26277,25-34 years old,USA,Bachelor degree,Software Developer,5.0,120000.0,Hybrid
26282,25-34 years old,USA,Some college,Software Developer,6.0,200000.0,In-person
26283,35-44 years old,Czech Republic,Master degree,Software Developer,17.0,52122.0,Hybrid
26286,18-24 years old,USA,Bachelor degree,Research & Education,0.0,36600.0,Remote
26287,25-34 years old,Sweden,Master degree,Software Developer,8.0,71538.0,Hybrid
26288,18-24 years old,Sweden,Master degree,Research & Education,2.0,47692.0,Hybrid
26290,25-34 years old,Germany,Bachelor degree,Software Developer,5.0,71962.0,Remote
26291,35-44 years old,Australia,Master degree,Software Developer,4.0,59459.0,Hybrid
26293,25-34 years old,Brazil,Some college,Other,5.0,19312.0,Hybrid
26294,35-44 years old,Ukraine,Master degree,Software Developer,18.0,6350.0,Remote
26296,25-34 years old,Peru,Professional degree,Software Developer,2.0,9506.0,In-person
26297,25-34 years old,Ukraine,Master degree,Software Developer,8.0,57000.0,Hybrid
26298,35-44 years old,France,Professional degree,Research & Education,5.0,64444.0,Hybrid
26301,25-34 years old,Ghana,Bachelor degree,Software Developer,8.0,1667.0,Hybrid
26304,35-44 years old,USA,Bachelor degree,Software Developer,18.0,150000.0,Remote
26305,45-54 years old,Ethiopia,Bachelor degree,Software Developer,11.0,38430.0,Remote
26307,18-24 years old,Australia,high-school,Infrastructure & DevOps,6.0,89189.0,Hybrid
26308,45-54 years old,Serbia,Master degree,Software Developer,19.0,70648.0,In-person
26309,25-34 years old,Germany,Bachelor degree,Software Developer,7.0,91627.0,Hybrid
26315,35-44 years old,Brazil,other,Software Developer,20.0,13054.0,Hybrid
26316,25-34 years old,Switzerland,Master degree,Infrastructure & DevOps,8.0,153755.0,In-person
26317,45-54 years old,USA,Professional degree,Data & AI,7.0,150000.0,Hybrid
26318,18-24 years old,Colombia,Bachelor degree,Software Developer,1.0,3936.0,In-person
26321,35-44 years old,USA,Bachelor degree,Software Developer,13.0,185000.0,Hybrid
26324,18-24 years old,India,Bachelor degree,Software Developer,2.0,4068.0,Hybrid
26325,25-34 years old,USA,Bachelor degree,Software Developer,7.0,201000.0,Remote
26327,55-64 years old,Japan,Bachelor degree,Management,3.0,55370.0,Remote
26330,18-24 years old,Georgia,Some college,Security & Blockchain,1.0,18000.0,Remote
26331,25-34 years old,Bolivia,Bachelor degree,Software Developer,7.0,1445.0,In-person
26333,35-44 years old,USA,Master degree,Management,12.0,145000.0,Remote
26335,35-44 years old,USA,Bachelor degree,Software Developer,20.0,124000.0,Remote
26339,18-24 years old,USA,Bachelor degree,Software Developer,2.0,135000.0,Hybrid
26340,18-24 years old,USA,Bachelor degree,Software Developer,2.0,125000.0,Remote
26344,25-34 years old,Taiwan,Bachelor degree,Software Developer,1.0,15257.0,In-person
26346,45-54 years old,Canada,Associate degree,Infrastructure & DevOps,6.0,79962.0,Remote
26348,55-64 years old,Colombia,Master degree,Security & Blockchain,33.0,8.0,Hybrid
26351,35-44 years old,Spain,Master degree,Software Developer,19.0,54455.0,Remote
26354,25-34 years old,Nepal,Bachelor degree,Data & AI,4.0,11204.0,Hybrid
26356,25-34 years old,USA,Bachelor degree,Security & Blockchain,2.0,75000.0,Remote
26359,45-54 years old,USA,Bachelor degree,Software Developer,6.0,155000.0,Remote
26360,35-44 years old,Brazil,Bachelor degree,Software Developer,7.0,17716.0,Hybrid
26363,25-34 years old,Japan,Bachelor degree,Software Developer,7.0,22912.0,Hybrid
26364,18-24 years old,USA,Bachelor degree,Infrastructure & DevOps,2.0,140000.0,Hybrid
26366,35-44 years old,Australia,Some college,Other,25.0,105706.0,Hybrid
26368,35-44 years old,USA,Master degree,Software Developer,17.0,214000.0,Remote
26369,18-24 years old,Canada,Bachelor degree,Software Developer,2.0,52339.0,Remote
26370,25-34 years old,Canada,Bachelor degree,Software Developer,7.0,58154.0,Remote
26371,25-34 years old,Trinidad and Tobago,Bachelor degree,Software Developer,4.0,38000.0,Remote
26373,35-44 years old,USA,Master degree,Software Developer,22.0,150000.0,Hybrid
26376,35-44 years old,Nicaragua,Master degree,Software Developer,12.0,13600.0,Remote
26378,25-34 years old,China,Bachelor degree,Software Developer,7.0,110380.0,In-person
26379,45-54 years old,Brazil,Bachelor degree,Software Developer,24.0,71500.0,Remote
26380,25-34 years old,Ukraine,Master degree,Software Developer,6.0,88862.0,Remote
26383,25-34 years old,India,Bachelor degree,Software Developer,12.0,22731.0,Hybrid
26388,18-24 years old,Hong Kong (S.A.R.),Bachelor degree,Software Developer,3.0,97915.0,In-person
26390,25-34 years old,Israel,Bachelor degree,Software Developer,6.0,113334.0,Hybrid
26394,35-44 years old,Japan,Master degree,Software Developer,10.0,50915.0,Remote
26397,18-24 years old,India,Bachelor degree,Software Developer,3.0,71781.0,Hybrid
26399,25-34 years old,Bangladesh,Bachelor degree,Software Developer,4.0,11047.0,In-person
26403,18-24 years old,Ukraine,Some college,Software Developer,2.0,415.0,Remote
26408,25-34 years old,Japan,Bachelor degree,Software Developer,6.0,31822.0,Hybrid
26411,35-44 years old,USA,Bachelor degree,Software Developer,14.0,165000.0,Remote
26412,25-34 years old,United Arab Emirates,Master degree,Management,3.0,2995.0,Remote
26414,35-44 years old,USA,Bachelor degree,Management,16.0,190000.0,Remote
26416,25-34 years old,Austria,Bachelor degree,Software Developer,3.0,13963.0,In-person
26421,35-44 years old,Ukraine,Master degree,Software Developer,10.0,8639.0,Remote
26428,25-34 years old,Germany,Professional degree,Management,17.0,66592.0,Hybrid
26429,35-44 years old,USA,Some college,Software Developer,20.0,140000.0,Remote
26430,25-34 years old,Taiwan,Bachelor degree,Software Developer,7.0,33973.0,In-person
26432,35-44 years old,Croatia,high-school,Other,7.0,46185.0,Hybrid
26433,35-44 years old,France,Master degree,Infrastructure & DevOps,3.0,91295.0,Hybrid
26434,25-34 years old,Australia,Some college,Software Developer,10.0,76637.0,Hybrid
26436,35-44 years old,Brazil,Bachelor degree,Software Developer,15.0,29838.0,Remote
26439,25-34 years old,Ukraine,Bachelor degree,Software Developer,6.0,1059.0,Remote
26441,25-34 years old,Israel,other,Software Developer,5.0,107937.0,Hybrid
26445,35-44 years old,Sweden,Master degree,Software Developer,13.0,57230.0,Hybrid
26449,25-34 years old,USA,Bachelor degree,Software Developer,6.0,158000.0,Remote
26450,45-54 years old,Germany,Master degree,Software Developer,27.0,70888.0,Remote
26451,25-34 years old,Argentina,Some college,Software Developer,4.0,31038.0,Hybrid
26457,35-44 years old,France,Master degree,Management,13.0,76258.0,Hybrid
26460,45-54 years old,India,Master degree,Data & AI,11.0,43068.0,Remote
26462,25-34 years old,Iran,Bachelor degree,Software Developer,9.0,10217.0,Hybrid
26463,35-44 years old,Australia,Bachelor degree,Research & Education,13.0,35676.0,Hybrid
26464,45-54 years old,Kenya,Associate degree,Software Developer,22.0,9302.0,In-person
26465,45-54 years old,USA,Master degree,Software Developer,29.0,123300.0,Remote
26468,35-44 years old,Germany,Professional degree,Software Developer,11.0,96666.0,Hybrid
26469,35-44 years old,Israel,Bachelor degree,Infrastructure & DevOps,8.0,145715.0,Hybrid
26470,25-34 years old,Ukraine,Master degree,Software Developer,4.0,3456.0,Hybrid
26474,35-44 years old,Ukraine,Some college,Software Developer,12.0,29621.0,Remote
26476,55-64 years old,France,Master degree,Software Developer,33.0,75184.0,Hybrid
26477,25-34 years old,India,Bachelor degree,Software Developer,5.0,20936.0,In-person
26479,35-44 years old,Cyprus,Bachelor degree,Software Developer,7.0,46185.0,Remote
26482,35-44 years old,USA,Bachelor degree,Other,9.0,100000.0,Remote
26483,35-44 years old,Ukraine,Bachelor degree,Software Developer,13.0,17772.0,Remote
26485,35-44 years old,Germany,Bachelor degree,Software Developer,15.0,128887.0,Remote
26486,18-24 years old,Ukraine,Bachelor degree,Software Developer,2.0,15000.0,Hybrid
26487,35-44 years old,Ukraine,Some college,Software Developer,9.0,60500.0,Hybrid
26490,35-44 years old,Ireland,Master degree,Software Developer,9.0,102036.0,Remote
26491,25-34 years old,Ukraine,Master degree,Software Developer,6.0,6931.0,Remote
26492,25-34 years old,Netherlands,Master degree,Software Developer,7.0,85925.0,Hybrid
26493,25-34 years old,Ukraine,Master degree,Research & Education,4.0,48000.0,Remote
26496,25-34 years old,Ukraine,Bachelor degree,Software Developer,9.0,77332.0,Remote
26497,25-34 years old,Zimbabwe,high-school,Software Developer,4.0,16000.0,In-person
26499,25-34 years old,Germany,Bachelor degree,Software Developer,3.0,75184.0,Hybrid
26500,25-34 years old,Norway,Master degree,Software Developer,6.0,102950.0,Remote
26502,18-24 years old,France,Bachelor degree,Software Developer,1.0,18259.0,In-person
26507,35-44 years old,Luxembourg,Bachelor degree,Software Developer,19.0,107406.0,Hybrid
26508,25-34 years old,Ukraine,Bachelor degree,Software Developer,10.0,1570.0,Remote
26510,25-34 years old,Germany,Master degree,Research & Education,3.0,71274.0,In-person
26512,35-44 years old,India,Master degree,Other,20.0,9571.0,Remote
26513,45-54 years old,France,Master degree,Data & AI,29.0,85925.0,Hybrid
26514,18-24 years old,India,Bachelor degree,Software Developer,3.0,6101.0,In-person
26517,45-54 years old,Finland,Master degree,Software Developer,21.0,107406.0,Hybrid
26518,25-34 years old,Sweden,Some college,Software Developer,2.0,38154.0,Hybrid
26521,35-44 years old,Turkey,Bachelor degree,Software Developer,6.0,18548.0,In-person
26522,35-44 years old,Australia,Bachelor degree,Software Developer,16.0,85886.0,Remote
26524,55-64 years old,South Africa,Bachelor degree,Software Developer,20.0,96855.0,In-person
26527,18-24 years old,Germany,Bachelor degree,Software Developer,0.0,59073.0,In-person
26531,25-34 years old,Spain,Bachelor degree,Software Developer,6.0,96666.0,Remote
26532,45-54 years old,Belgium,Master degree,Software Developer,28.0,161109.0,Remote
26533,35-44 years old,Uk,Bachelor degree,Infrastructure & DevOps,15.0,76433.0,Hybrid
26536,35-44 years old,Ireland,Master degree,Infrastructure & DevOps,15.0,173998.0,Remote
26541,25-34 years old,Singapore,Bachelor degree,Software Developer,9.0,118265.0,Hybrid
26549,35-44 years old,Portugal,Master degree,Management,16.0,32222.0,Hybrid
26551,25-34 years old,India,Bachelor degree,Software Developer,6.0,44863.0,Remote
26552,25-34 years old,Kenya,Bachelor degree,Software Developer,5.0,35000.0,In-person
26553,25-34 years old,India,Bachelor degree,Software Developer,5.0,13160.0,Hybrid
26555,25-34 years old,Poland,Some college,Software Developer,13.0,68548.0,Hybrid
26558,25-34 years old,Uk,Master degree,Software Developer,10.0,108280.0,Hybrid
26559,35-44 years old,France,Master degree,Software Developer,21.0,75184.0,Remote
26561,25-34 years old,Canada,Master degree,Data & AI,4.0,94501.0,Remote
26563,18-24 years old,Germany,high-school,Software Developer,0.0,23200.0,Hybrid
26566,25-34 years old,India,Master degree,Software Developer,3.0,11963.0,Hybrid
26567,45-54 years old,Russia,Bachelor degree,Software Developer,14.0,29580.0,Remote
26569,25-34 years old,Netherlands,Bachelor degree,Software Developer,2.0,21159.0,In-person
26572,35-44 years old,Ukraine,Bachelor degree,Data & AI,16.0,72000.0,Remote
26574,25-34 years old,India,Bachelor degree,Software Developer,4.0,16749.0,Remote
26576,45-54 years old,Greece,Master degree,Research & Education,21.0,16111.0,Hybrid
26578,25-34 years old,Ukraine,Master degree,Software Developer,3.0,55422.0,Remote
26579,35-44 years old,France,Professional degree,Research & Education,16.0,30074.0,Hybrid
26580,18-24 years old,Germany,Bachelor degree,Software Developer,3.0,51555.0,In-person
26581,35-44 years old,Uganda,Bachelor degree,Software Developer,6.0,34557.0,Remote
26585,25-34 years old,South Africa,Primary-school,Software Developer,8.0,36590.0,Remote
26586,35-44 years old,Canada,Bachelor degree,Software Developer,2.0,76328.0,Hybrid
26589,45-54 years old,Greece,Master degree,Software Developer,16.0,26852.0,In-person
26590,18-24 years old,Netherlands,Master degree,Software Developer,3.0,85925.0,Hybrid
26591,18-24 years old,Netherlands,Bachelor degree,Software Developer,7.0,54777.0,Hybrid
26596,25-34 years old,Poland,Master degree,Software Developer,6.0,54442.0,Remote
26597,18-24 years old,Germany,Bachelor degree,Software Developer,1.0,48333.0,Hybrid
26603,25-34 years old,USA,Bachelor degree,Research & Education,2.0,66000.0,Remote
26605,35-44 years old,Poland,Master degree,Software Developer,8.0,74239.0,Remote
26606,25-34 years old,Turkey,Bachelor degree,Software Developer,16.0,30914.0,Hybrid
26607,25-34 years old,Bangladesh,Bachelor degree,Software Developer,2.0,2549.0,In-person
26608,25-34 years old,Israel,Primary-school,Management,8.0,134921.0,Hybrid
26609,25-34 years old,Ukraine,Master degree,Infrastructure & DevOps,4.0,62400.0,Remote
26610,35-44 years old,Germany,Professional degree,Research & Education,12.0,82703.0,Hybrid
26611,25-34 years old,Czech Republic,high-school,Data & AI,6.0,47778.0,Hybrid
26612,25-34 years old,Uk,Master degree,Software Developer,3.0,72611.0,Remote
26613,25-34 years old,India,Bachelor degree,Software Developer,8.0,52639.0,Hybrid
26614,18-24 years old,Germany,high-school,Software Developer,2.0,5155.0,Hybrid
26617,25-34 years old,Indonesia,Bachelor degree,Software Developer,2.0,4723.0,Hybrid
26618,18-24 years old,Germany,high-school,Software Developer,6.0,80555.0,Remote
26620,25-34 years old,India,Bachelor degree,Data & AI,8.0,26320.0,Remote
26622,35-44 years old,Germany,Professional degree,Software Developer,8.0,80555.0,Hybrid
26623,25-34 years old,Ghana,Bachelor degree,Other,4.0,4800.0,In-person
26624,25-34 years old,Germany,Master degree,Data & AI,5.0,80555.0,Hybrid
26626,Under 18 years old,Germany,high-school,Software Developer,0.0,5671.0,Remote
26627,25-34 years old,Ukraine,Master degree,Software Developer,5.0,1481.0,Remote
26631,35-44 years old,Ukraine,Some college,Software Developer,2.0,2691.0,Remote
26635,25-34 years old,USA,Bachelor degree,Software Developer,9.0,160000.0,Remote
26637,18-24 years old,Ukraine,Bachelor degree,Software Developer,2.0,257.0,Remote
26638,25-34 years old,USA,Master degree,Software Developer,8.0,210000.0,Hybrid
26641,25-34 years old,Ukraine,Master degree,Software Developer,9.0,165000.0,Remote
26643,35-44 years old,China,Master degree,Software Developer,17.0,68987.0,In-person
26646,25-34 years old,Sweden,Bachelor degree,Software Developer,2.0,51507.0,In-person
26649,18-24 years old,Iraq,Bachelor degree,Software Developer,3.0,9160.0,Hybrid
26650,35-44 years old,Australia,Bachelor degree,Software Developer,12.0,82582.0,Hybrid
26653,25-34 years old,Ukraine,Master degree,Software Developer,4.0,39600.0,Remote
26654,18-24 years old,India,Bachelor degree,Data & AI,1.0,8374.0,In-person
26661,25-34 years old,Russia,Some college,Software Developer,10.0,25277.0,Hybrid
26662,35-44 years old,Republic of North Macedonia,Bachelor degree,Infrastructure & DevOps,17.0,52348.0,Hybrid
26663,35-44 years old,Argentina,Master degree,Software Developer,22.0,47.0,Remote
26664,35-44 years old,Australia,Bachelor degree,Software Developer,19.0,109009.0,Hybrid
26665,25-34 years old,Germany,Some college,Software Developer,3.0,40814.0,Hybrid
26666,25-34 years old,China,Bachelor degree,Software Developer,3.0,16557.0,In-person
26668,25-34 years old,Ukraine,Master degree,Software Developer,7.0,37026.0,Remote
26672,55-64 years old,Croatia,Professional degree,Other,30.0,128887.0,Remote
26673,25-34 years old,Estonia,high-school,Software Developer,8.0,100962.0,Hybrid
26674,25-34 years old,Germany,Master degree,Software Developer,10.0,1.0,Hybrid
26675,35-44 years old,Italy,Bachelor degree,Management,15.0,32222.0,Hybrid
26677,18-24 years old,Ukraine,Some college,Software Developer,2.0,2876.0,Remote
26680,25-34 years old,France,Master degree,Software Developer,4.0,102036.0,In-person
26687,35-44 years old,Bahrain,Bachelor degree,Software Developer,16.0,38208.0,Remote
26688,35-44 years old,France,Master degree,Software Developer,15.0,64444.0,In-person
